"Argillic horizon"|20|28|36|200|200|200|164|172|180|"23136596"|"13473461"
"Redox depletions with chroma 2 or less"|30|44|61|38|64|74||20||"23136596"|"13473463"
"Ochric epipedon"|0|0|0|10|18|23|10|18|23|"23136597"|"13473464"
"Argillic horizon"|10|18|23|200|200|200|177|182|190|"23136597"|"13473465"
"Fragic soil properties"|80|86|90|90|99|120|0|13|40|"23136597"|"13473466"
"Redox depletions with chroma 2 or less"|76|81|86|80|86|90||5||"23136597"|"13473413"
"Ochric epipedon"|0|0|0|8|10|25||10||"23136598"|"13473411"
"Argillic horizon"|8|10|25|200|200|200||190||"23136598"|"13473412"
"Fragic soil properties"|64|91|95|120|157|160||66||"23136598"|"13473409"
"Redox depletions with chroma 2 or less"|61|91|94|120|157|160||66||"23136598"|"13473410"
"Cambic horizon"||13|||203|||187||"23136618"|"13473446"
"Ochric epipedon"||0|||13|||13||"23136618"|"13473445"
"Slickensides"||74|||203|||126||"23136618"|"13473447"
"Aquic conditions"|61|76|102|200|200|200|98|124|139|"23136619"|"13473428"
"Ochric epipedon"|0|0|0|15|18|23|15|18|23|"23136619"|"13473429"
"Aquic conditions"|40|58|75|122|183|200|82|125|160|"23136620"|"13473431"
"Ochric epipedon"|0|0|0|10|15|23|10|15|23|"23136620"|"13473430"
"Ochric epipedon"|0|0|0|10|13|30|10|13|30|"23136624"|"13473387"
"Argillic horizon"|10|30|45|61|127|172|51|97|162|"23136624"|"13473386"
"Ochric epipedon"|0|0|0|28|38|66|28|38|66|"23136626"|"13473388"
"Albic horizon"|8|8|20|28|38|66|20|30|46|"23136626"|"13473389"
"Argillic horizon"|28|38|66|104|135|180|76|97|114|"23136626"|"13473390"
"Aquic conditions"|0|0|0|200|200|200|200|200|200|"23136640"|"13473422"
"Ochric epipedon"|0|0|0|25|38|61|25|38|61|"23136640"|"13473421"
"Argillic horizon"|25|38|61|200|200|200|139|162|175|"23136640"|"13473420"
"Ochric epipedon"|0|0|0|18|20|53|18|20|53|"23136641"|"13473423"
"Argillic horizon"|18|20|53|200|200|200|147|180|182|"23136641"|"13473424"
"Fragipan"|58|64|66|105|117|120||53||"23136642"|"13473395"
"Aquic conditions"|54|60|62|58|64|66||4||"23136642"|"13473394"
"Ochric epipedon"|0|0|0|13|23|28||23||"23136642"|"13473396"
"Argillic horizon"|13|23|28|105|117|120||94||"23136642"|"13473397"
