"2"|"23136400"|"5208119"
"2"|"23136402"|"5208120"
"2"|"23136403"|"5208071"
"2"|"23136404"|"5208123"
"2"|"23136405"|"5208076"
"2"|"23136406"|"5208122"
"2"|"23136409"|"5208151"
"2"|"23136410"|"5208152"
"2"|"23136411"|"5208077"
"2"|"23136412"|"5208078"
"2"|"23136413"|"5208153"
"2"|"23136416"|"5208105"
"2"|"23136418"|"5208191"
"2"|"23136419"|"5208091"
"2"|"23136420"|"5208164"
"2"|"23136425"|"5208118"
"2"|"23136426"|"5208117"
"2"|"23136427"|"5208116"
"2"|"23136428"|"5208087"
"2"|"23136429"|"5208167"
"2"|"23136430"|"5208168"
"2"|"23136431"|"5208114"
"2"|"23136432"|"5208115"
"2"|"23136434"|"5208110"
"2"|"23136435"|"5208109"
"2"|"23136437"|"5208130"
"2"|"23136438"|"5208131"
"2"|"23136440"|"5208100"
"3"|"23136441"|"5208098"
"2"|"23136442"|"5208097"
"2"|"23136443"|"5208099"
"4"|"23136444"|"5208040"
"4"|"23136445"|"5208041"
"4"|"23136446"|"5208042"
"4"|"23136447"|"5208043"
"2"|"23136449"|"5208177"
"2"|"23136452"|"5208180"
"2"|"23136453"|"5208195"
"2"|"23136454"|"5208179"
"2"|"23136455"|"5208178"
"2"|"23136458"|"5208181"
"2"|"23136459"|"5208182"
"2"|"23136460"|"5208196"
"2"|"23136461"|"5208184"
"2"|"23136462"|"5208183"
"2"|"23136463"|"5208185"
"2"|"23136466"|"5208205"
"2"|"23136468"|"5208206"
"2"|"23136469"|"5208207"
"2"|"23136470"|"5208209"
"2"|"23136471"|"5208208"
"2"|"23136473"|"5208050"
"2"|"23136474"|"5208049"
"2"|"23136475"|"5208048"
"2"|"23136477"|"5208051"
"2"|"23136478"|"5208052"
"2"|"23136479"|"5208053"
"2"|"23136480"|"5208054"
"2"|"23136481"|"5208055"
"2"|"23136482"|"5208056"
"2"|"23136483"|"5208031"
"2"|"23136484"|"5208030"
"2"|"23136485"|"5208029"
"2"|"23136487"|"5208045"
"2"|"23136488"|"5208046"
"2"|"23136489"|"5208047"
"2"|"23136490"|"5208227"
"2"|"23136491"|"5208226"
"2"|"23136492"|"5208228"
"2"|"23136493"|"5208225"
"2"|"23136496"|"5208141"
"2"|"23136497"|"5208072"
"2"|"23136498"|"5208150"
"2"|"23136499"|"5208075"
"2"|"23136500"|"5208149"
"2"|"23136504"|"5208079"
"2"|"23136505"|"5208154"
"2"|"23136506"|"5208155"
"2"|"23136508"|"5208068"
"2"|"23136509"|"5208143"
"2"|"23136512"|"5208129"
"2"|"23136513"|"5208088"
"2"|"23136514"|"5208127"
"2"|"23136515"|"5208128"
"2"|"23136519"|"5208156"
"2"|"23136520"|"5208158"
"2"|"23136521"|"5208089"
"2"|"23136522"|"5208157"
"3"|"23136532"|"5208102"
"3"|"23136533"|"5208092"
"2"|"23136534"|"5208132"
"2"|"23136536"|"5208095"
"3"|"23136536"|"5208096"
"2"|"23136538"|"5208174"
"2"|"23136541"|"5208190"
"2"|"23136542"|"5208189"
"2"|"23136543"|"5208198"
"2"|"23136545"|"5208204"
"2"|"23136546"|"5208203"
"2"|"23136549"|"5208210"
"2"|"23136551"|"5208211"
"2"|"23136553"|"5208215"
"2"|"23136554"|"5208216"
"2"|"23136555"|"5208217"
"2"|"23136556"|"5208221"
"2"|"23136557"|"5208222"
"2"|"23136558"|"5208223"
"2"|"23136560"|"5208057"
"2"|"23136561"|"5208058"
"2"|"23136562"|"5208034"
