"CL"|Yes|"63953189"|"119560889"
"CL"|No |"63953156"|"119560840"
"CH"|Yes|"63953156"|"119560841"
"CH"|Yes|"63953247"|"119560980"
"CL"|Yes|"63952132"|"119558897"
"SC-SM"|No |"63952132"|"119558900"
"SC"|No |"63952132"|"119558899"
"CL-ML"|No |"63952132"|"119558898"
"CL"|Yes|"63953237"|"119560969"
"CL"|No |"63953165"|"119560855"
"CH"|Yes|"63953165"|"119560854"
"CH"|Yes|"63952143"|"119558912"
"MH"|No |"63952872"|"119560267"
"OH"|Yes|"63952872"|"119560266"
"CH"|No |"63952872"|"119560268"
"CL"|No |"63953167"|"119560859"
"CH"|Yes|"63953167"|"119560858"
"CL"|Yes|"63953228"|"119560955"
"CL"|Yes|"63953178"|"119560874"
"CH"|Yes|"63953154"|"119560838"
"SC-SM"|Yes|"63953206"|"119560918"
"SC"|No |"63953206"|"119560919"
"CL"|No |"63952112"|"119558857"
"CH"|Yes|"63952112"|"119558856"
"CH"|Yes|"63953241"|"119560973"
"CL"|Yes|"63952122"|"119558876"
"CL"|Yes|"63953217"|"119560935"
"CL-ML"|No |"63953217"|"119560936"
"SP-SM"|No |"63952998"|"119560484"
"SM"|Yes|"63952998"|"119560485"
"CL"|Yes|"63952622"|"119559801"
"CH"|No |"63952622"|"119559802"
"CL-ML"|Yes|"63952692"|"119559939"
"SP"|Yes|"63953209"|"119560924"
"CL"|Yes|"63953230"|"119560958"
"CH"|No |"63953230"|"119560957"
"CH"|Yes|"63952611"|"119559786"
"CL"|Yes|"63952133"|"119558901"
"CH"|Yes|"63953462"|"119561411"
"CL"|Yes|"63952881"|"119560284"
"CH"|No |"63952881"|"119560285"
"CH"|Yes|"63953186"|"119560885"
"SC-SM"|No |"63953208"|"119560923"
"SC"|Yes|"63953208"|"119560922"
"CH"|Yes|"63952618"|"119559796"
"SP-SM"|Yes|"63952874"|"119560271"
"CL"|No |"63953251"|"119560985"
"CH"|Yes|"63953251"|"119560984"
"SC"|Yes|"63953207"|"119560920"
"CH"|No |"63953207"|"119560921"
"CL"|No |"63952103"|"119558845"
"CH"|Yes|"63952103"|"119558844"
"SC-SM"|Yes|"63953198"|"119560902"
"CL"|Yes|"63952101"|"119558841"
"CL-ML"|No |"63952101"|"119558842"
"ML"|No |"63952101"|"119558843"
"CL"|No |"63953219"|"119560941"
"SM"|No |"63953219"|"119560939"
"CL-ML"|Yes|"63953219"|"119560940"
"CL"|No |"63952999"|"119560486"
"SC"|Yes|"63952999"|"119560487"
"CH"|Yes|"63952997"|"119560483"
"CL"|Yes|"63952883"|"119560287"
"CL"|Yes|"63953229"|"119560956"
"CL"|No |"63952123"|"119558878"
"CH"|Yes|"63952123"|"119558877"
"CL"|Yes|"63953176"|"119560871"
"CL"|No |"63952134"|"119558902"
"CL-ML"|Yes|"63952134"|"119558903"
"CL"|Yes|"63952121"|"119558875"
"CL"|Yes|"63953461"|"119561409"
"CH"|No |"63953461"|"119561410"
"CH"|Yes|"63953239"|"119560971"
"CH"|Yes|"63952142"|"119558911"
"CL"|Yes|"63953187"|"119560886"
"CH"|No |"63953187"|"119560887"
"CL"|Yes|"63953218"|"119560937"
"CH"|No |"63953218"|"119560938"
"SP-SM"|Yes|"63952875"|"119560272"
"SP"|No |"63952875"|"119560273"
"CL"|Yes|"63952131"|"119558896"
"CH"|No |"63952131"|"119558895"
"CL"|Yes|"63952885"|"119560290"
"CH"|No |"63952885"|"119560291"
"CH"|Yes|"63952937"|"119560380"
"CL"|No |"63952110"|"119558853"
"CH"|Yes|"63952110"|"119558852"
"CL"|Yes|"63953177"|"119560872"
"ML"|No |"63953177"|"119560873"
"SM"|Yes|"63953214"|"119560931"
"SP"|No |"63953214"|"119560932"
"CL"|Yes|"63953225"|"119560950"
"CL-ML"|No |"63953225"|"119560951"
"CL"|Yes|"63952120"|"119558871"
"SC-SM"|No |"63952120"|"119558874"
"SC"|No |"63952120"|"119558873"
"CL-ML"|No |"63952120"|"119558872"
"CL"|Yes|"63952098"|"119558837"
"CH"|Yes|"63952996"|"119560482"
"SC-SM"|Yes|"63953203"|"119560911"
"SP-SM"|No |"63953203"|"119560912"
"CL"|Yes|"63953236"|"119560968"
"CH"|No |"63953236"|"119560967"
"CH"|Yes|"63953155"|"119560839"
"CL"|No |"63953166"|"119560856"
"CH"|Yes|"63953166"|"119560857"
"CL"|Yes|"63952614"|"119559791"
"CL"|Yes|"63952135"|"119558904"
"CH"|Yes|"63952109"|"119558851"
"CH"|Yes|"63953240"|"119560972"
"SP-SM"|No |"63953199"|"119560904"
"SC"|Yes|"63953199"|"119560903"
"CL"|No |"63953459"|"119561405"
"CH"|Yes|"63953459"|"119561404"
"CL"|Yes|"63953162"|"119560850"
"CL"|Yes|"63953188"|"119560888"
"CL"|No |"63953159"|"119560846"
"CH"|Yes|"63953159"|"119560845"
"CH"|Yes|"63953151"|"119560835"
"CL"|No |"63952125"|"119558882"
"CH"|Yes|"63952125"|"119558881"
"CH"|Yes|"63952938"|"119560381"
"CL"|Yes|"63953170"|"119560863"
"CL"|Yes|"63952099"|"119558838"
"CL"|Yes|"63953232"|"119560961"
"ML"|No |"63953232"|"119560962"
"CL"|Yes|"63953174"|"119560868"
"ML"|No |"63953174"|"119560869"
"CL"|Yes|"63953173"|"119560866"
"CH"|No |"63953173"|"119560867"
"CL"|No |"63952886"|"119560293"
"CH"|Yes|"63952886"|"119560292"
"CL"|Yes|"63952615"|"119559792"
"CH"|No |"63952615"|"119559793"
"CH"|Yes|"63953248"|"119560981"
"CL"|Yes|"63952128"|"119558889"
