|||"Dip"|"33651439"|"12882034"
|||"Talf"|"33651433"|"12882031"
|||"Rise"|"33650771"|"12881989"
|||"Dip"|"33650782"|"12881587"
|||"Rise"|"33650741"|"12881545"
||"Riser"||"33650751"|"12881978"
|||"Dip"|"33651052"|"12882000"
|||"Talf"|"33650876"|"12881533"
|||"Talf"|"33651443"|"12881841"
|||"Dip"|"33651211"|"12881969"
|||"Talf"|"33650884"|"12881998"
|||"Talf"|"33651189"|"12881522"
|||"Dip"|"33651042"|"12881541"
|||"Dip"|"33650483"|"12881490"
|||"Rise"|"33651763"|"12881846"
|||"Rise"|"33651759"|"12881844"
|||"Talf"|"33650725"|"12881356"
|||"Talf"|"33651463"|"12882040"
|||"Talf"|"33650173"|"12881252"
|||"Talf"|"33650898"|"12881280"
|||"Dip"|"33651773"|"12881852"
|||"Talf"|"33650679"|"12881529"
|||"Rise"|"33650461"|"12881543"
|||"Rise"|"33651784"|"12881857"
|||"Talf"|"33650919"|"12881288"
|||"Flat"|"33651045"|"12881292"
|||"Rise"|"33650893"|"12881612"
|||"Dip"|"33650909"|"12881283"
|||"Rise"|"33651178"|"12881766"
|||"Dip"|"33650471"|"12881538"
|||"Dip"|"33651899"|"12881436"
|||"Dip"|"33650169"|"12881238"
|||"Dip"|"33650872"|"12881539"
|||"Talf"|"33650745"|"12881532"
|||"Rise"|"33651792"|"12881862"
|||"Dip"|"33651441"|"12882035"
|||"Rise"|"33650733"|"12881985"
|||"Flat"|"33650744"|"12881986"
|||"Flat"|"33650734"|"12881984"
|||"Flat"|"33650879"|"12881992"
|||"Talf"|"33651462"|"12882036"
|||"Rise"|"33650743"|"12881987"
|||"Dip"|"33651781"|"12881856"
|||"Rise"|"33650681"|"12881546"
|||"Rise"|"33650723"|"12881355"
|||"Dip"|"33651788"|"12881860"
|||"Flat"|"33650772"|"12881988"
|||"Talf"|"33650712"|"12881348"
|||"Dip"|"33651770"|"12881850"
|||"Talf"|"33650923"|"12881290"
|||"Talf"|"33650775"|"12881584"
|||"Talf"|"33650921"|"12881289"
|||"Talf"|"33651213"|"12881970"
|||"Rise"|"33650473"|"12881983"
|||"Talf"|"33650911"|"12881284"
|||"Talf"|"33650739"|"12881996"
|||"Dip"|"33650713"|"12881349"
|||"Dip"|"33651057"|"12881296"
|||"Talf"|"33651046"|"12881530"
|||"Talf"|"33650735"|"12881357"
|||"Talf"|"33650880"|"12881528"
|||"Rise"|"33651777"|"12881854"
|||"Dip"|"33650170"|"12881264"
|||"Talf"|"33650458"|"12881652"
|||"Dip"|"33650849"|"12881542"
|||"Rise"|"33650469"|"12881981"
|||"Flat"|"33651787"|"12881858"
|||"Flat"|"33650474"|"12881982"
|||"Dip"|"33651059"|"12881310"
|||"Rise"|"33650878"|"12881993"
|||"Dip"|"33650891"|"12881999"
|||"Talf"|"33650882"|"12881534"
|||"Dip"|"33651217"|"12881973"
|||"Talf"|"33650847"|"12881536"
|||"Dip"|"33650477"|"12881489"
|||"Dip"|"33650721"|"12881354"
|||"Talf"|"33651048"|"12881537"
|||"Talf"|"33651191"|"12881523"
|||"Talf"|"33650777"|"12881585"
|||"Talf"|"33650709"|"12881651"
|||"Rise"|"33650731"|"12881544"
|||"Dip"|"33651767"|"12881848"
|||"Dip"|"33651756"|"12881842"
|||"Rise"|"33650784"|"12881588"
|||"Dip"|"33650172"|"12881265"
|||"Rise"|"33650753"|"12881359"
|||"Dip"|"33651765"|"12881847"
|||"Dip"|"33650913"|"12881286"
|||"Dip"|"33651174"|"12881681"
|||"Talf"|"33651903"|"12881437"
|||"Dip"|"33650488"|"12881491"
|||"Talf"|"33650773"|"12881531"
|||"Talf"|"33651464"|"12882037"
|||"Talf"|"33650720"|"12881353"
|||"Talf"|"33650889"|"12881611"
|||"Talf"|"33651187"|"12881770"
|||"Dip"|"33650683"|"12881540"
|||"Flat"|"33650470"|"12881980"
|||"Dip"|"33650900"|"12882001"
|||"Talf"|"33650902"|"12881281"
|||"Flat"|"33650871"|"12881990"
