"Ochric epipedon"|0|0|0|14|33|53|14|33|53|"21692729"|"12011539"
"Argillic horizon"|14|33|53|203|203|203|150|170|189|"21692729"|"12011540"
"Ochric epipedon"|0|0|0|13|14|18|13|14|18|"21692310"|"12011146"
"Cambic horizon"|13|14|18|203|203|203|185|189|190|"21692310"|"12011147"
"Slickensides"|13|14|18|203|203|203|185|189|190|"21692310"|"12011148"
"Ochric epipedon"|0|0|0|13|14|18|13|14|18|"21692543"|"12011241"
"Slickensides"|13|14|18|203|203|203|185|189|190|"21692543"|"12011242"
"Cambic horizon"|13|14|18|203|203|203|185|189|190|"21692543"|"12011243"
"Ochric epipedon"||0|||31|||31||"21692099"|"12010876"
"Cambic horizon"||31|||76|||45||"21692099"|"12010877"
"Ochric epipedon"|0|0|0|10|23|25|10|23|25|"21692514"|"12011225"
"Argillic horizon"|10|23|25|203|203|203|178|180|193|"21692514"|"12011226"
"Secondary carbonates"|94|127|172|203|203|203|31|76|109|"21692514"|"12011227"
"Ochric epipedon"|0|0|0|10|18|25|10|18|25|"21692519"|"12011228"
"Argillic horizon"|10|18|25|203|203|203|178|185|193|"21692519"|"12011229"
"Secondary carbonates"|94|107|172|203|203|203|31|96|109|"21692519"|"12011230"
"Ochric epipedon"|0|0|0|26|51|61|26|51|61|"21692171"|"12010942"
"Aquic conditions"|0|0|0|26|51|61|26|51|61|"21692171"|"12010943"
"Argillic horizon"|26|51|61|203|203|203|142|152|177|"21692171"|"12010944"
"Ochric epipedon"|0|0|0|10|20|25|10|20|25|"21692172"|"12010945"
"Argillic horizon"|10|20|25|203|203|203|178|183|193|"21692172"|"12010946"
"Secondary carbonates"|94|109|172|203|203|203|31|94|109|"21692172"|"12010947"
"Ochric epipedon"|0|0|0|10|10|38|10|10|38|"21692547"|"12011244"
"Aquic conditions"|10|10|38|203|203|203|165|193|193|"21692547"|"12011245"
"Cambic horizon"|15|41|46|203|203|203|157|162|188|"21692552"|"12011246"
"Slickensides"|91|97|112|203|203|203|91|106|112|"21692552"|"12011247"
"Redox concentrations"|91|97|112|203|203|203|91|106|112|"21692552"|"12011248"
"Redox depletions with chroma 2 or less"|122|175|191|203|203|203|12|28|81|"21692552"|"12011249"
"Ochric epipedon"|0|0|0|10|15|48|10|15|48|"21692569"|"12011265"
"Aquic conditions"|0|0|0|203|203|203|203|203|203|"21692101"|"12010878"
"Mollic epipedon"|0|0|0|12|36|54|12|36|54|"21692530"|"12011236"
"Anthropic epipedon"||0|||13|||13||"21692258"|"12011090"
"Anthropic epipedon"||0|||74|||74||"21692259"|"12011091"
"Ochric epipedon"|0|0|0|86|178|178|86|178|178|"21692378"|"12011202"
"Argillic horizon"|86|178|178|203|203|203|25|25|117|"21692378"|"12011203"
"Mollic epipedon"|0|0|0|35|135|163|35|135|163|"21692512"|"12011222"
"Secondary carbonates"|35|135|163|203|203|203|40|68|168|"21692512"|"12011223"
"Slickensides"|15|29|117|203|203|203|86|174|188|"21692512"|"12011224"
"Slickensides"|8|9|64|203|203|203|139|194|195|"21692094"|"12010873"
"Mollic epipedon"|0|0|0|110|166|166|110|166|166|"21692094"|"12010874"
"Secondary carbonates"|46|149|149|203|203|203|54|54|157|"21692094"|"12010875"
"Slickensides"|8|56|117|203|203|203|86|147|195|"21692735"|"12011541"
"Mollic epipedon"|0|0|0|35|91|163|35|91|163|"21692735"|"12011542"
"Secondary carbonates"|35|91|163|203|203|203|40|112|168|"21692735"|"12011543"
"Secondary carbonates"|0|0|0|203|203|203|203|203|203|"21692533"|"12011237"
"Mollic epipedon"|0|0|0|12|42|54|12|42|54|"21692533"|"12011238"
"Ochric epipedon"|0|0|0|8|15|36|8|15|36|"21692250"|"12011081"
"Endosaturation"|20|40|46|203|203|203|157|163|183|"21692250"|"12011082"
"Ochric epipedon"|0|0|0|10|13|18|10|13|18|"21692251"|"12011083"
"Aquic conditions"|10|13|18|40|76|76|22|63|66|"21692251"|"12011084"
"Ochric epipedon"|0|0|0|10|23|28|10|23|28|"21692252"|"12011085"
"Endosaturation"|62|126|141|203|203|203|62|77|141|"21692252"|"12011086"
"Salic horizon"|0|0|0|203|203|203|203|203|203|"21692561"|"12011255"
"Aquic conditions"|0|0|0|203|203|203|203|203|203|"21692561"|"12011256"
"Ochric epipedon"|0|0|0|21|21|25|21|21|25|"21692561"|"12011257"
"Aquic conditions"|40|76|76|203|203|203|127|127|163|"21692562"|"12011258"
"Ochric epipedon"|0|0|0|10|13|18|13|18|18|"21692562"|"12011259"
"Ochric epipedon"||0|||13|||13||"21692563"|"12011260"
"Aquic conditions"||0|||203|||203||"21692563"|"12011261"
"Endosaturation"||13|||203|||190||"21692563"|"12011262"
"Aquic conditions"|0|0|0|203|203|203|203|203|203|"21692605"|"12011285"
"Ochric epipedon"|0|0|0|8|23|28|8|23|28|"21692605"|"12011286"
"Natric horizon"|8|23|28|203|203|203|175|180|195|"21692605"|"12011287"
"Secondary carbonates"|94|97|137|203|203|203|66|106|109|"21692605"|"12011288"
"Ochric epipedon"|0|0|0|10|25|41|10|25|41|"21692577"|"12011271"
"Cambic horizon"|10|25|41|203|203|203|162|178|193|"21692577"|"12011272"
"Ochric epipedon"|0|0|0|10|10|41|10|10|41|"21692583"|"12011273"
"Cambic horizon"|10|10|41|203|203|203|162|193|193|"21692583"|"12011274"
"Ochric epipedon"|0|0|0|10|10|41|10|10|41|"21692572"|"12011266"
"Mollic epipedon"|0|0|0|12|36|54|12|36|54|"21692573"|"12011267"
"Aquic conditions"|0|0|0|203|203|203|203|203|203|"21692575"|"12011268"
"Mollic epipedon"|0|0|0|20|36|91|20|36|91|"21692575"|"12011269"
"Slickensides"|20|36|91|100|104|152|9|68|132|"21692575"|"12011270"
"Mollic epipedon"|0|0|0|104|133|137|104|133|137|"21692376"|"12011198"
"Slickensides"|30|44|76|203|203|203|127|159|173|"21692376"|"12011199"
"Cambic horizon"|30|44|76|203|203|203|127|159|173|"21692376"|"12011200"
"Calcic horizon"|104|133|137|203|203|203|66|70|99|"21692376"|"12011201"
"Mollic epipedon"|0|0|0|20|36|91|20|36|91|"21692108"|"12010879"
"Slickensides"|20|36|91|100|104|152|9|68|132|"21692108"|"12010880"
"Aquic conditions"|0|0|0|203|203|203|203|203|203|"21692108"|"12010881"
"Mollic epipedon"|0|0|0|25|36|51|25|36|51|"21692592"|"12011278"
"Aquic conditions"|0|0|0|203|203|203|203|203|203|"21692592"|"12011279"
"Ochric epipedon"|0|0|0|15|46|51|15|46|51|"21692596"|"12011280"
"Aquic conditions"|0|0|0|152|152|152|152|152|152|"21692596"|"12011281"
"n value > 0.7"|0|0|0|8|15|46|8|15|46|"21692246"|"12011078"
"Ochric epipedon"|0|0|0|8|15|46|8|15|46|"21692246"|"12011079"
"Aquic conditions"|0|0|0|203|203|203|203|203|203|"21692246"|"12011080"
"Mollic epipedon"|0|0|0|64|76|165|64|76|165|"21692585"|"12011275"
"Cambic horizon"|64|76|165|203|203|203|38|127|139|"21692585"|"12011276"
"Aquic conditions"|0|0|0|203|203|203|203|203|203|"21692585"|"12011277"
"Ochric epipedon"|0|0|0|13|13|41|13|13|41|"21692111"|"12010882"
"Endosaturation"|13|13|41|203|203|203|162|190|190|"21692111"|"12010883"
"Ochric epipedon"|0|0|0|13|32|33|13|32|33|"21692254"|"12011087"
"Endosaturation"|13|32|33|203|203|203|170|171|190|"21692254"|"12011088"
"Redox concentrations"|13|32|33|203|203|203|170|171|190|"21692254"|"12011089"
"Ochric epipedon"||0|||23|||23||"21692598"|"12011282"
"Cambic horizon"||23|||203|||180||"21692598"|"12011283"
"Slickensides"||89|||203|||114||"21692598"|"12011284"
"Mollic epipedon"|0|0|0|46|79|79|46|79|79|"21692540"|"12011239"
"Argillic horizon"|11|15|33|203|203|203|170|188|192|"21692540"|"12011240"
"Mollic epipedon"|0|0|0|46|79|79|46|79|79|"21692523"|"12011231"
"Argillic horizon"|11|15|33|203|203|203|170|188|192|"21692523"|"12011232"
"Ochric epipedon"|0|0|0|10|23|25|10|23|25|"21692527"|"12011233"
"Argillic horizon"|10|23|25|203|203|203|178|180|193|"21692527"|"12011234"
"Secondary carbonates"|94|127|172|203|203|203|31|76|109|"21692527"|"12011235"
"Ochric epipedon"|0|0|0|5|22|48|5|22|48|"21692564"|"12011263"
"Endosaturation"|91|146|168|203|203|203|35|57|112|"21692564"|"12011264"
