"Salic"|"Noncemented"|0|0|0|203|203|203|203|203|203|"21692251"|"6073778"
"Natric"|"Noncemented"|13|15|38|203|203|203|165|188|190|"21692551"|"6073909"
"Natric"|"Noncemented"|15|41|46|203|203|203|157|162|188|"21692552"|"6073908"
"Salic"|"Noncemented"|0|0|0|203|203|203|203|203|203|"21692560"|"6073777"
"Salic"|"Noncemented"|0|0|0|203|203|203|203|203|203|"21692561"|"6073775"
"Salic"|"Noncemented"|0|0|0|203|203|203|203|203|203|"21692562"|"6073776"
"Salic"|"Noncemented"|0|0|0|203|203|203|203|203|203|"21692563"|"6073774"
"Manufactured layer"|"Indurated"|0|0|0|0|102|203|0|102|203|"21692734"|"6073814"
