3483|"482036"|"894220"|"28773536"
3483|"482037"|"894220"|"28773627"
3483|"482038"|"894220"|"28773718"
3483|"482039"|"894220"|"28773809"
3483|"482040"|"894220"|"28773900"
9950|"482036"|"894221"|"28773574"
9950|"482037"|"894221"|"28773665"
9950|"482038"|"894221"|"28773756"
9950|"482039"|"894221"|"28773847"
9950|"482040"|"894221"|"28773938"
755|"482036"|"894224"|"28773556"
755|"482037"|"894224"|"28773647"
755|"482038"|"894224"|"28773738"
755|"482039"|"894224"|"28773829"
755|"482040"|"894224"|"28773920"
1050|"482036"|"894225"|"28773537"
1050|"482037"|"894225"|"28773628"
1050|"482038"|"894225"|"28773719"
1050|"482039"|"894225"|"28773810"
1050|"482040"|"894225"|"28773901"
459|"482036"|"894237"|"28773610"
459|"482037"|"894237"|"28773701"
459|"482038"|"894237"|"28773792"
459|"482039"|"894237"|"28773883"
459|"482040"|"894237"|"28773974"
534|"482036"|"894239"|"28773553"
534|"482037"|"894239"|"28773644"
534|"482038"|"894239"|"28773735"
534|"482039"|"894239"|"28773826"
534|"482040"|"894239"|"28773917"
122|"482036"|"894240"|"28773604"
122|"482037"|"894240"|"28773695"
122|"482038"|"894240"|"28773786"
122|"482039"|"894240"|"28773877"
122|"482040"|"894240"|"28773968"
6478|"482036"|"895164"|"28773569"
6478|"482037"|"895164"|"28773660"
6478|"482038"|"895164"|"28773751"
6478|"482039"|"895164"|"28773842"
6478|"482040"|"895164"|"28773933"
2288|"482036"|"895176"|"28773561"
2288|"482037"|"895176"|"28773652"
2288|"482038"|"895176"|"28773743"
2288|"482039"|"895176"|"28773834"
2288|"482040"|"895176"|"28773925"
3221|"482036"|"2497735"|"28773616"
3221|"482037"|"2497735"|"28773707"
3221|"482038"|"2497735"|"28773798"
3221|"482039"|"2497735"|"28773889"
3221|"482040"|"2497735"|"28773980"
9158|"482036"|"2497834"|"28773572"
9158|"482037"|"2497834"|"28773663"
9158|"482038"|"2497834"|"28773754"
9158|"482039"|"2497834"|"28773845"
9158|"482040"|"2497834"|"28773936"
18633|"482036"|"2497836"|"28773577"
18633|"482037"|"2497836"|"28773668"
18633|"482038"|"2497836"|"28773759"
18633|"482039"|"2497836"|"28773850"
18633|"482040"|"2497836"|"28773941"
6779|"482036"|"2497841"|"28773571"
6779|"482037"|"2497841"|"28773662"
6779|"482038"|"2497841"|"28773753"
6779|"482039"|"2497841"|"28773844"
6779|"482040"|"2497841"|"28773935"
736|"482036"|"2497844"|"28773555"
736|"482037"|"2497844"|"28773646"
736|"482038"|"2497844"|"28773737"
736|"482039"|"2497844"|"28773828"
736|"482040"|"2497844"|"28773919"
3206|"482036"|"2497845"|"28773563"
3206|"482037"|"2497845"|"28773654"
3206|"482038"|"2497845"|"28773745"
3206|"482039"|"2497845"|"28773836"
3206|"482040"|"2497845"|"28773927"
313|"482036"|"2497849"|"28773611"
313|"482037"|"2497849"|"28773702"
313|"482038"|"2497849"|"28773793"
313|"482039"|"2497849"|"28773884"
313|"482040"|"2497849"|"28773975"
3429|"482036"|"2497952"|"28773580"
3429|"482037"|"2497952"|"28773671"
3429|"482038"|"2497952"|"28773762"
3429|"482039"|"2497952"|"28773853"
3429|"482040"|"2497952"|"28773944"
206|"482036"|"2497956"|"28773560"
206|"482037"|"2497956"|"28773651"
206|"482038"|"2497956"|"28773742"
206|"482039"|"2497956"|"28773833"
206|"482040"|"2497956"|"28773924"
11431|"482036"|"2498634"|"28773575"
11431|"482037"|"2498634"|"28773666"
11431|"482038"|"2498634"|"28773757"
11431|"482039"|"2498634"|"28773848"
11431|"482040"|"2498634"|"28773939"
81|"482036"|"2498728"|"28773551"
81|"482037"|"2498728"|"28773642"
81|"482038"|"2498728"|"28773733"
81|"482039"|"2498728"|"28773824"
81|"482040"|"2498728"|"28773915"
512|"482036"|"2498759"|"28773550"
512|"482037"|"2498759"|"28773641"
512|"482038"|"2498759"|"28773732"
512|"482039"|"2498759"|"28773823"
512|"482040"|"2498759"|"28773914"
6275|"482036"|"2498888"|"28773567"
6275|"482037"|"2498888"|"28773658"
6275|"482038"|"2498888"|"28773749"
6275|"482039"|"2498888"|"28773840"
6275|"482040"|"2498888"|"28773931"
5316|"482036"|"2498904"|"28773578"
5316|"482037"|"2498904"|"28773669"
5316|"482038"|"2498904"|"28773760"
5316|"482039"|"2498904"|"28773851"
5316|"482040"|"2498904"|"28773942"
40|"482036"|"2498910"|"28773585"
40|"482037"|"2498910"|"28773676"
40|"482038"|"2498910"|"28773767"
40|"482039"|"2498910"|"28773858"
40|"482040"|"2498910"|"28773949"
280|"482036"|"2499092"|"28773586"
280|"482037"|"2499092"|"28773677"
280|"482038"|"2499092"|"28773768"
280|"482039"|"2499092"|"28773859"
280|"482040"|"2499092"|"28773950"
6|"482036"|"2499095"|"28773526"
6|"482037"|"2499095"|"28773617"
6|"482038"|"2499095"|"28773708"
6|"482039"|"2499095"|"28773799"
6|"482040"|"2499095"|"28773890"
21098|"482036"|"2499100"|"28773579"
21098|"482037"|"2499100"|"28773670"
21098|"482038"|"2499100"|"28773761"
21098|"482039"|"2499100"|"28773852"
21098|"482040"|"2499100"|"28773943"
4896|"482036"|"2500801"|"28773570"
4896|"482037"|"2500801"|"28773661"
4896|"482038"|"2500801"|"28773752"
4896|"482039"|"2500801"|"28773843"
4896|"482040"|"2500801"|"28773934"
111|"482036"|"2500804"|"28773527"
111|"482037"|"2500804"|"28773618"
111|"482038"|"2500804"|"28773709"
111|"482039"|"2500804"|"28773800"
111|"482040"|"2500804"|"28773891"
551|"482036"|"2500806"|"28773559"
551|"482037"|"2500806"|"28773650"
551|"482038"|"2500806"|"28773741"
551|"482039"|"2500806"|"28773832"
551|"482040"|"2500806"|"28773923"
1088|"482036"|"2500809"|"28773564"
1088|"482037"|"2500809"|"28773655"
1088|"482038"|"2500809"|"28773746"
1088|"482039"|"2500809"|"28773837"
1088|"482040"|"2500809"|"28773928"
2901|"482036"|"2500830"|"28773612"
2901|"482037"|"2500830"|"28773703"
2901|"482038"|"2500830"|"28773794"
2901|"482039"|"2500830"|"28773885"
2901|"482040"|"2500830"|"28773976"
670|"482036"|"2500833"|"28773588"
670|"482037"|"2500833"|"28773679"
670|"482038"|"2500833"|"28773770"
670|"482039"|"2500833"|"28773861"
670|"482040"|"2500833"|"28773952"
270|"482036"|"2500840"|"28773582"
270|"482037"|"2500840"|"28773673"
270|"482038"|"2500840"|"28773764"
270|"482039"|"2500840"|"28773855"
270|"482040"|"2500840"|"28773946"
12247|"482036"|"2500843"|"28773576"
12247|"482037"|"2500843"|"28773667"
12247|"482038"|"2500843"|"28773758"
12247|"482039"|"2500843"|"28773849"
12247|"482040"|"2500843"|"28773940"
8728|"482036"|"2500847"|"28773565"
8728|"482037"|"2500847"|"28773656"
8728|"482038"|"2500847"|"28773747"
8728|"482039"|"2500847"|"28773838"
8728|"482040"|"2500847"|"28773929"
51217|"482036"|"2500851"|"28773581"
51217|"482037"|"2500851"|"28773672"
51217|"482038"|"2500851"|"28773763"
51217|"482039"|"2500851"|"28773854"
51217|"482040"|"2500851"|"28773945"
129|"482036"|"2500862"|"28773548"
129|"482037"|"2500862"|"28773639"
129|"482038"|"2500862"|"28773730"
129|"482039"|"2500862"|"28773821"
129|"482040"|"2500862"|"28773912"
3714|"482036"|"2500867"|"28773568"
3714|"482037"|"2500867"|"28773659"
3714|"482038"|"2500867"|"28773750"
3714|"482039"|"2500867"|"28773841"
3714|"482040"|"2500867"|"28773932"
125|"482036"|"2500869"|"28773528"
125|"482037"|"2500869"|"28773619"
125|"482038"|"2500869"|"28773710"
125|"482039"|"2500869"|"28773801"
125|"482040"|"2500869"|"28773892"
419|"482036"|"2500872"|"28773529"
419|"482037"|"2500872"|"28773620"
419|"482038"|"2500872"|"28773711"
419|"482039"|"2500872"|"28773802"
419|"482040"|"2500872"|"28773893"
33935|"482036"|"2500879"|"28773615"
33935|"482037"|"2500879"|"28773706"
33935|"482038"|"2500879"|"28773797"
33935|"482039"|"2500879"|"28773888"
33935|"482040"|"2500879"|"28773979"
57456|"482036"|"2500882"|"28773566"
57456|"482037"|"2500882"|"28773657"
57456|"482038"|"2500882"|"28773748"
57456|"482039"|"2500882"|"28773839"
57456|"482040"|"2500882"|"28773930"
23143|"482036"|"2500981"|"28773554"
23143|"482037"|"2500981"|"28773645"
23143|"482038"|"2500981"|"28773736"
23143|"482039"|"2500981"|"28773827"
23143|"482040"|"2500981"|"28773918"
8|"482036"|"2500993"|"28773583"
8|"482037"|"2500993"|"28773674"
8|"482038"|"2500993"|"28773765"
8|"482039"|"2500993"|"28773856"
8|"482040"|"2500993"|"28773947"
860|"482036"|"2501003"|"28773557"
860|"482037"|"2501003"|"28773648"
860|"482038"|"2501003"|"28773739"
860|"482039"|"2501003"|"28773830"
860|"482040"|"2501003"|"28773921"
