"Cg"||"C"|||61|81|152|152|152|203|50|71|152|0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|81|85|94|2|32.2|60||0.1|||0.2|||0.1|||2.2|||29.6||28|57.3|80|||||||7|10.5|27||0||0|0.2|0.5||||1.4|1.55|1.7||||1.55|1.62|1.69|2.65|4|9|14|0.11|0.21|0.22||||14.4|22.5|28.4|4.3|6.8|13.1|34|39|45|0|1.5|2.9|18|22|38|3|6|19|0|2|20|".64"|".64"|0|0|0|0|0|0|0|0|0|0|1|2|5|10|20||5||4|8|19|5.1|5.2|7.3|||||||||||||||||||||||||||||||||"21262153"|"62633016"
"Btg"||"B"|||10|10|25|61|81|152|51|71|102|0|0|0|0|0|0|100|100|100|100|100|100|87|100|100|79|91|96|2|17|40||0.1|||0.2|||0.1|||1.7|||14.9||35|52.2|80|||||||18|30.8|35||0||0.1|0.3|0.5||||1.4|1.55|1.65||||1.69|1.77|1.84|2.65|1.4|2.7|4|0.15|0.19|0.22||||18.9|32.6|34.3|11.3|19.5|22.4|36|39|45|3|4.5|5.9|29|41|46|12|22|25|7|20|26|".49"|".49"|0|0|0|0|0|0|0|0|0|0|1|2|10|18|20||15||3|6|16|4.5|4.6|6|||||||||||||||||||||||||||||||||"21262153"|"62633015"
"Ap"||"A"|||0|0|0|10|10|25|10|10|25|0|0|0|0|0|0|100|100|100|100|100|100|90|97|100|84|91|96|5|13|40||0.7|||1.9|||1|||3|||6.4||50|70|80|||||||10|17|27||0||0.5|1.8|2||||1.3|1.43|1.55||||1.43|1.5|1.56|2.65|4|9|14|0.22|0.23|0.24||||14.6|27.6|29.9|6.4|12.1|15.2|39|43|48|0|1.5|2.9|21|31|41|6|11|19|2|9|20|".43"|".43"|0|0|0|0|0|0|0|0|0|0|1|2|10|15|20||10||4|13|17|4.5|5.9|6|||||||||||||||||||||||||||||||||"21262153"|"62633017"
"C1"||"C"||1||28|||84|||56||0|0|0|0|0|0|100|100|100|100|100|100|91|97|100|44|49|57|45|65.1|88||0.5|||2.4|||2.3|||34.8|||25.1||5|27.8|50||15.1|||12.7||2|7.1|15||||0|0.34|1||||1.4|1.55|1.7||||1.55|1.62|1.69|2.65|14|28|42|0.09|0.16|0.17||||3.8|14.9|21.2|1.4|5.5|11.9|34|39|45|0|1.5|2.9|0|19|28|0|4|10|0|0|3|".43"|".43"|0|0|0|0|0|0|0|0|0|0|1|2|2|7.2|15||5.6||2|7|14|5.6|6.6|7.3||5.8|||||||||||||||||||||||||||||||"21262152"|"62633014"
"Ap"||"A"||||0|||28|||28||0|0|0|0|0|0|100|100|100|100|100|100|89|93|99|42|47|52|52|66.7|80||1.1|||4.7|||4|||33.4|||23.5||10|27.1|40||15.5|||11.6||2|6.2|12||||0.5|1.2|2||||1.35|1.5|1.65||||1.5|1.57|1.63|2.65|14|28|42|0.16|0.17|0.18||||5.5|15.5|20.4|2.1|5.9|10.9|35|41|46|0|1.5|2.9|0|20|28|0|3|7|0|0|1|".32"|".32"|0|0|0|0|0|0|0|0|0|0|1|2|3|7.4|12||5.4||2|6|12|5.6|5.9|7.3||5.4|||||||||||||||||||||||||||||||"21262152"|"62633012"
"2Btb"|2|"B"||||84|||112|||28||0|0|0|0|0|0|100|100|100|100|100|100|82|97|100|67|82|87|20|26.2|75||1.5|||1.7|||0.9|||7.1|||15||5|51.9|60||25.4|||26.5||7|21.9|27||||0|0.34|0.5||||1.4|1.55|1.7||||1.69|1.77|1.84|2.65|4|9|14|0.11|0.21|0.22||||9|29.1|31.4|4.3|14.1|17.4|34|39|45|3|4.5|5.9|19|34|39|4|15|19|0|11|16|".49"|".49"|0|0|0|0|0|0|0|0|0|0|1|2|5|17.7|22||12.1||2|10|21|4.5|4.8|7.3||4|||||||||||||||||||||||||||||||"21262152"|"62633011"
"3C2"|3|"C"||2||112|||203|||91||0|0|0|0|0|0|100|100|100|100|100|100|80|90|92|12|22|24|75|84.3|100||0.6|||5.8|||14.4|||52.5|||11||0|5.9|20||4.1|||1.8||0.1|9.8|12||||0|0.34|0.5||||1.45|1.6|1.75||||1.6|1.67|1.74|2.65|14|28|141|0.05|0.12|0.19||||0.2|17.5|19.2|0.1|7.7|9.6|32|37|43|0|1.5|2.9|0|22|25|0|6|7|0|0|0|".15"|".15"|0|0|0|0|0|0|0|0|0|0|1|2|0.5|8.1|10||9||0.2|5|10|4.5|5|7.3||4.1|||||||||||||||||||||||||||||||"21262152"|"62633013"
"Btg"||"B"|||36|66|75|55|140|145||74||0|0|0|0|0|0|100|100|100|100|100|100|89|97|100|39|46|56|20|56.7|70||0|||1.3|||8.5|||42|||4.9||10|18.2|50||7.8|||10.4||18|25.1|35||||0.1|0.3|0.5||||1.4|1.55|1.65||||1.69|1.77|1.84|2.65|4|9|14|0.11|0.16|0.19||||17.5|24.8|28.8|11.9|16.8|23.4|36|39|45|3|4.5|5.9|29|36|46|12|17|25|1|4|10|".20"|".20"|0|0|0|0|0|0|0|0|0|0|1|2|10|15.7|25||11.9||7|12|23|5.1|5.3|6.5||4.5|||||||||||||||||||||||||||||||"21262172"|"62633084"
"2C"|2|"C"|||55|140|145|203|203|203||63||0|0|0|0|0|0|100|100|100|100|100|100|33|37|91|6|10|64|30|90.3|95||9.2|||48|||21.5|||10.2|||1.4||2|3.7|25||1.8|||1.9||2|6|60||||0|0.17|0.25||||1.3|1.58|1.8||||1.58|1.65|1.72|2.65|0.4|212|282|0.02|0.03|0.1|4.6|14.7||3.4|10.8|27.2|1.3|4.1|24.4|30|38|48|0|1.5|2.9|0|18|65|0|3|43|0|0|25|".05"|".05"|0|0|0|0|0|0|0|0|0|0|1|2|3|5.8|10||4.6||2|5|9|5.1|5.9|6.5||5|||||||||||||||||||||||||||||||"21262172"|"62633081"
"Ap"||"A"|||0|0|0|15|25|25||25||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|57|61|70|30|48.1|52||1.4|||3.1|||2.9|||24|||16.7||28|40.1|50||18.9|||21.2||7|11.8|20||||1|1.7|2||||1.35|1.4|1.45||||1.4|1.46|1.53|2.65|4|9|14|0.2|0.21|0.22||||14.7|24.7|28.9|5.3|8.9|13.8|42|44|46|0|1.5|2.9|21|25|41|6|7|19|0|1|12|".37"|".37"|0|0|0|0|0|0|0|0|0|0|1|2|5|9.8|15||7.7||4|9|14|5.6|6.7|7.3||6.1|||||||||||||||||||||||||||||||"21262172"|"62633082"
