"Clay"||"126151792"|"128313426"
"Loamy sand"||"126151101"|"128312556"
"Clay loam"||"126151291"|"128313147"
"Silty clay"||"126151481"|"128313184"
"Silty clay loam"||"126151708"|"128313318"
"Sandy loam"||"126151907"|"128312313"
"Silty clay loam"||"126151226"|"128313419"
"Sandy clay loam"||"126151940"|"128313038"
"Silty clay loam"||"126151489"|"128313005"
"Fine sandy loam"||"126152345"|"128312542"
"Silty clay"||"126151596"|"128313075"
"Loamy fine sand"||"126151141"|"128312418"
"Clay"||"126152091"|"128312841"
"Coarse sand"||"126152091"|"128312842"
"Loam"||"126152357"|"128313463"
"Sandy loam"||"126152065"|"128312026"
"Fine sand"||"126150994"|"128312549"
"Clay"||"126151734"|"128312671"
"Silt loam"||"126151354"|"128312566"
"Silt loam"||"126151469"|"128312762"
"Sandy loam"||"126152230"|"128312137"
"Sandy loam"||"126152344"|"128313432"
"Clay loam"||"126151112"|"128313512"
"Clay"||"126151204"|"128313131"
"Silt loam"||"126151729"|"128312378"
"Silty clay loam"||"126151312"|"128312981"
"Silt loam"||"126152271"|"128313305"
"Sandy clay loam"||"126151020"|"128312393"
"Loam"||"126151555"|"128312402"
"Loam"||"126151365"|"128312720"
"Loamy sand"||"126150927"|"128312723"
"Silty clay loam"||"126151178"|"128313109"
"Sandy loam"||"126151270"|"128312662"
"Sandy clay loam"||"126152102"|"128312054"
"Clay"||"126152407"|"128313315"
"Silty clay loam"||"126151932"|"128312245"
"Silty clay loam"||"126151688"|"128313225"
"Silty clay loam"||"126151215"|"128312732"
"Silty clay loam"||"126151458"|"128311934"
"Fine sand"||"126151385"|"128311930"
"Sandy clay loam"||"126152378"|"128312049"
"Loam"||"126151531"|"128313042"
"Sandy loam"||"126151677"|"128313338"
"Sandy loam"||"126152188"|"128311970"
"Loamy fine sand"||"126152021"|"128313216"
"Sand"||"126151075"|"128312737"
"Silt loam"||"126152251"|"128313311"
"Loam"||"126151520"|"128313095"
"Fine sand"||"126151376"|"128311931"
"Clay"||"126151130"|"128312255"
"Fine sandy loam"||"126151969"|"128311951"
"Silt loam"||"126151618"|"128313327"
"Clay loam"||"126152346"|"128313433"
"Silty clay"||"126152135"|"128312011"
"Sand"||"126151951"|"128312070"
"Loam"||"126152261"|"128313374"
"Fine sandy loam"||"126151995"|"128312767"
"Sandy clay loam"||"126151064"|"128312709"
"Silty clay"||"126152354"|"128313228"
"Fine sand"||"126151552"|"128313057"
"Clay"||"126152389"|"128312376"
"Loamy sand"||"126152240"|"128312809"
"Silt loam"||"126152032"|"128313287"
"Silt loam"||"126151093"|"128313067"
"Silt loam"||"126151629"|"128313519"
"Sandy clay loam"||"126152219"|"128312789"
"Clay loam"||"126152124"|"128312857"
"Silty clay"||"126151544"|"128312450"
"Clay loam"||"126151397"|"128312618"
"Clay"||"126151167"|"128312958"
"Clay loam"||"126151513"|"128312444"
"Loam"||"126151237"|"128312637"
"Fine sandy loam"||"126152334"|"128313434"
"Silty clay loam"||"126152128"|"128312804"
"Loam"||"126152396"|"128312215"
"Sandy loam"||"126151263"|"128313503"
"Sand"||"126151745"|"128311947"
"Clay loam"||"126152043"|"128312031"
"Clay"||"126151859"|"128313438"
"Loam"||"126151386"|"128312951"
"Silty clay"||"126152146"|"128312157"
"Sandy loam"||"126151958"|"128311914"
"Silt loam"||"126151755"|"128312714"
"Sandy clay loam"||"126151502"|"128312926"
"Clay loam"||"126151031"|"128312602"
"Fine sandy loam"||"126151703"|"128313453"
"Silty clay loam"||"126151375"|"128312242"
"Sandy clay loam"||"126152177"|"128313027"
"Clay loam"||"126152420"|"128312334"
"Silt loam"||"126151470"|"128311957"
"Very fine sandy loam"||"126151470"|"128311958"
"Very fine sand"||"126151870"|"128313441"
"Loamy very fine sand"||"126151870"|"128313442"
"Silt loam"||"126152250"|"128313310"
"Sandy loam"||"126151605"|"128312422"
"Loamy fine sand"||"126151896"|"128311995"
"Loam"||"126152365"|"128313302"
"Loam"||"126152262"|"128313468"
"Silty clay"||"126151925"|"128312150"
"Sandy clay loam"||"126151448"|"128312915"
"Clay"||"126152166"|"128312693"
"Silty clay"||"126151892"|"128312793"
"Loam"||"126152385"|"128312197"
"Fine sandy loam"||"126151156"|"128313071"
"Sandy clay loam"||"126151005"|"128313127"
"Sandy loam"||"126151016"|"128312562"
"Silt loam"||"126151193"|"128313101"
"Fine sandy loam"||"126151248"|"128312485"
"Sandy loam"||"126151766"|"128312273"
"Fine sand"||"126151855"|"128313274"
"Silt loam"||"126151855"|"128313275"
"Coarse sand"||"126151524"|"128312871"
"Clay"||"126151524"|"128312872"
"Silt loam"||"126151108"|"128313511"
"Loam"||"126151594"|"128311984"
"Fine sandy loam"||"126151947"|"128312091"
"Loam"||"126151396"|"128312617"
"Silt loam"||"126151740"|"128312258"
"Silty clay loam"||"126152409"|"128313317"
"Silty clay"||"126151211"|"128312250"
"Clay"||"126152157"|"128313195"
"Silty clay"||"126151302"|"128313252"
"Silty clay loam"||"126152324"|"128312160"
"Sandy loam"||"126151636"|"128313051"
"Coarse sand"||"126151086"|"128311945"
"Sand"||"126151082"|"128312517"
"Sandy clay loam"||"126152058"|"128312833"
"Clay loam"||"126152459"|"128312862"
"Silty clay"||"126151374"|"128312726"
"Silt loam"||"126151607"|"128312423"
"Clay loam"||"126152087"|"128312840"
"Clay"||"126151301"|"128313404"
"Loam"||"126152376"|"128312048"
"Silty clay loam"||"126152145"|"128312321"
"Silty clay"||"126151230"|"128313514"
"Silty clay loam"||"126150979"|"128313391"
"Very fine sandy loam"||"126151719"|"128313487"
"Clay loam"||"126152050"|"128312342"
"Fine sandy loam"||"126152335"|"128312704"
"Coarse sand"||"126151744"|"128312095"
"Very fine sandy loam"||"126151984"|"128311953"
"Silt loam"||"126151500"|"128312690"
"Fine sand"||"126151417"|"128313411"
"Sandy loam"||"126151777"|"128312481"
"Coarse sand"||"126151777"|"128312482"
"Fine sand"||"126151533"|"128312558"
"Sandy loam"||"126150953"|"128311943"
"Sandy loam"||"126152178"|"128313193"
"Silty clay loam"||"126152398"|"128312217"
"Fine sand"||"126151407"|"128313033"
"Sandy loam"||"126151649"|"128313013"
"Silt loam"||"126151060"|"128312429"
"Silty clay loam"||"126151281"|"128312399"
"Loam"||"126151707"|"128313485"
"Sandy loam"||"126151219"|"128312515"
"Fine sandy loam"||"126151881"|"128312107"
"Silt loam"||"126151881"|"128312108"
"Clay loam"||"126151042"|"128312920"
"Silt loam"||"126151583"|"128312295"
"Sandy clay loam"||"126151522"|"128312604"
"Silty clay"||"126152167"|"128312694"
"Silty clay"||"126151670"|"128313018"
"Loam"||"126151638"|"128313052"
"Clay loam"||"126151511"|"128312930"
"Silt loam"||"126151459"|"128311935"
"Very fine sandy loam"||"126151182"|"128312943"
"Silt loam"||"126151182"|"128312942"
"Sand"||"126152069"|"128312830"
"Very fine sandy loam"||"126152069"|"128312831"
"Loam"||"126152282"|"128312822"
"Fine sandy loam"||"126150938"|"128313062"
"Clay"||"126152006"|"128313281"
"Clay"||"126151480"|"128312112"
"Silty clay"||"126152156"|"128312538"
"Sandy clay loam"||"126151364"|"128312231"
"Loamy fine sand"||"126151097"|"128313043"
"Silt loam"||"126151699"|"128313292"
"Sandy clay loam"||"126151145"|"128312579"
"Loam"||"126152272"|"128313306"
"Sandy clay loam"||"126152431"|"128312211"
"Sandy clay loam"||"126151292"|"128312649"
"Silty clay loam"||"126151844"|"128312782"
"Loam"||"126151902"|"128312311"
"Silt loam"||"126151730"|"128313238"
"Fine sandy loam"||"126151803"|"128313502"
"Loam"||"126152448"|"128313473"
"Sandy loam"||"126151280"|"128313161"
"Sandy loam"||"126152076"|"128312040"
"Silt loam"||"126151718"|"128313241"
"Loam"||"126151657"|"128313182"
"Silty clay loam"||"126151625"|"128313251"
"Loam"||"126152113"|"128312053"
"Clay"||"126151119"|"128313335"
"Fine sandy loam"||"126152293"|"128312169"
"Sandy clay loam"||"126151438"|"128313123"
"Clay loam"||"126151063"|"128312223"
"Fine sandy loam"||"126152366"|"128313303"
"Clay"||"126151282"|"128312400"
"Clay loam"||"126151648"|"128313012"
"Loam"||"126151704"|"128313454"
"Clay"||"126151981"|"128312271"
"Sand"||"126151406"|"128312547"
"Loam"||"126151501"|"128312691"
"Silty clay"||"126152132"|"128312007"
"Sand"||"126151049"|"128312390"
"Silty clay loam"||"126150964"|"128313178"
"Loam"||"126152039"|"128312339"
"Clay"||"126152304"|"128312044"
"Loam"||"126151001"|"128312625"
