"CB"||"CB"||||97|||114|||17||0|0|0|0|0|0|100|100|100|95|97.5|100|65|82.5|100|51|75.5|100||26.3|||2.1|||3|||4.3|||8.2|||8.7|||52.7||||||||10|21|32|0|||0|0.25|0.5||||1.4|1.45|1.5|||||1.52|||0.42|7|14|0.1|0.16|0.22|||||27.5|||12.3|||41||0|1.5|2.9|15|27.5|40|0|10|20|0|5|21|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|4|11|18|||||||5.6|7|8.4|||||||||||||||||||||||||||||||||"21856250"|"64452052"
"Bg"||"B"||||13|||97|||84||0|0|0|0|0|0|100|100|100|98|99|100|95|97.5|100|90|95|100||3|||0|||0|||0|||0.7|||2.3|||42||||||||35|55|75|0|||0.5|0.75|1||||1.45|1.5|1.55|||||1.87|||0.01|0.21|0.42|0.15|0.18|0.2|||||28.5|||33.7|||40||6|7.5|8.9|50|71|92|25|43.5|62|25|48|74|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|18|28|38|||||||5.6|6.7|7.8|||||||||||||||||||||||||||||||||"21856250"|"64452053"
"Ap"||"A"||||0|||13|||13||0|0|0|0|0|0|100|100|100|98|99|100|95|97.5|100|90|95|100|0.5|1.8|3||0|||0|||0.1|||0.5|||1.2|||40.7||||||||40|57.5|75|0|||1|2|3||||1.45|1.5|1.55|||||1.87|||0.01|0.21|0.42|0.15|0.18|0.2|||||18.9|||36.6|||39||6|7.5|8.9|50|71|92|25|43.5|62|25|48|74|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|20|32.5|45|||||||5.6|6.7|7.8|||||||||||||||||||||||||||||||||"21856250"|"64452054"
"C"||"C"||||114|||183|||69||0|0|0|0|0|0|100|100|100|95|97.5|100|65|82.5|100|51|75.5|100||91|||1.2|||13.2|||28.7|||34.6|||13.3|||1||||||||5|8|32|0|||0|0.25|0.5||||1.4|1.45|1.5|||||1.52|||0.42|7|14|0.1|0.16|0.22||25.4|||21.4|||12.3|||41||0|1.5|2.9|15|27.5|40|0|10|20|0|5|21|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|4|11|18|||||||5.6|7|8.4|||||||||||||||||||||||||||||||||"21856250"|"64452055"
"C"||"C"||||140|||183|||43||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|70|82.5|95|5|15.5|20|0|1.1|1.5|0|1.7|2|0|2.4|5|2|4.9|7|1|5.4|8|2|37|72|||||||20|47.5|75||||0.5|0.75|1||||1.2|1.38|1.55||||1.53|1.71|1.78||1.4|2.7|4|0.14|0.18|0.22||||23.4|33|39.6|11.4|26.4|35.6|39|45|52|6|7.5|8.9|35|57.5|80|15|37.5|60|8|32|64|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|10|20|30||||10|20|30|6.1|7|7.8||||||||||0|3.2|6.9|||||||||||||||||||||"21856198"|"64451991"
"Bss"||"B"||||18|||140|||122||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|75|85|95|0.5|1.8|3|0|0|0|0|0|0.1|0|0.1|1|0|0.5|2|0.5|1.2|2|17|28.2|39.5|||||||60|70|80||||0.5|0.75|1||||1.2|1.3|1.4||||1.51|1.61|1.68||0.01|0.21|0.42|0.14|0.17|0.2||||42.8|44.4|45.8|32|37.5|42.9|44|48|52|6|7.5|8.9|75|80|85|50|55|60|39|51|65|".20"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|15|22.5|30||||10|20|30|6.1|7|7.8||||||||||0.4|3.5|6.9|||||||||||||||||||||"21856198"|"64451992"
"Ap"||"A"||||0|||18|||18||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|75|85|95|0.5|1.8|3|0|0|0|0|0|0.1|0|0.1|1|0|0.5|2|0.5|1.2|2|27|43.2|59.5|||||||40|55|70||||1|2.5|4||||1.2|1.3|1.4||||1.51|1.61|1.68||0.42|1|1.4|0.15|0.18|0.2||||30.7|41.9|44.4|22.1|31.4|40.5|43|47|51|6|7.5|8.9|55|70|85|35|45|55|26|42|61|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|15|20|25||||10|20|30|6.1|7|7.8||||||||||0.6|3.9|7.4|||||||||||||||||||||"21856198"|"64451993"
"Bssyg"||"B"||||76|||183|||107||0|0|0|0|0|0|100|100|100|100|100|100|100|100|100|95|97.5|100|5|16.2|25|0|1.5|2|0|2|3|0|2.7|5|2|5|7|1|5|8|0|26.3|68.8|||||||25|57.5|90|0|||0|0.25|0.5||||1.2|1.45|1.7||||1.55|1.8|1.87||0.42|1|1.4|0.12|0.17|0.22||||25.2|39.1|43.5|13.6|31.6|39.2|34|43|52|6|7.5|8.9|32|58.5|85|11|30.5|50|10|35|61|".20"|".20"|0|3|5|0|0|0|0|0|0|0|0|0|5|22.5|40||||35|38|45|6.6|7.5|8.4||||||||||0|5|18.3|||||||||||||||||||||"21856196"|"64451988"
"Bssg"||"B"||||13|||76|||63||0|0|0|0|0|0|100|100|100|100|100|100|100|100|100|95|97.5|100|0.5|1.8|3|0|0|0|0|0|0.1|0|0.1|1|0|0.5|2|0.5|1.2|2|7|23.2|39.5|||||||60|75|90|0|||0|0.25|0.5||||1.2|1.35|1.5||||1.88|1.98|2.01||0.01|0.21|0.42|0.07|0.11|0.14||||39|44|46|32|40.2|41.4|41|46|52|9|17|25|56|70.5|85|30|40|50|32|46|61|".17"|".17"|0|3|5|0|0|0|0|0|0|0|0|0|20|30|40||||35|38|45|5.6|7|8.4||||||||||0|11.2|23.3|||||||||||||||||||||"21856196"|"64451989"
"Ap"||"A"||||0|||13|||13||0|0|0|0|0|0|100|100|100|100|100|100|100|100|100|95|97.5|100|0.5|1.8|3|0|0|0|0|0|0.1|0|0.1|1|0|0.5|2|0.5|1.2|2|37|48.2|59.5|||||||40|50|60|0|||0.5|2.25|4||||1.2|1.35|1.5||||1.7|1.77|2.01||0.01|0.21|0.42|0.07|0.11|0.14||||32|40|41.7|21.9|29.1|36.1|40|45|51|9|17|25|46|65.5|85|22|36|50|23|41|61|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|20|30|40||||25|32|35|5.1|6.8|8.4||||||||||0|13|27.2|||||||||||||||||||||"21856196"|"64451990"
