"Clay"||"129946596"|"132183798"
"Clay loam"||"129946565"|"132183767"
"Silt loam"||"129946742"|"132183952"
"Clay"||"129946681"|"132183890"
"Silty clay"||"129946615"|"132183817"
"Silt loam"||"129946522"|"132183724"
"Clay"||"129946731"|"132183941"
"Silty clay"||"129946628"|"132183831"
"Clay"||"129946744"|"132183954"
"Clay"||"129946670"|"132183879"
"Clay"||"129946646"|"132183851"
"Silt loam"||"129946533"|"132183735"
"Clay"||"129946521"|"132183723"
"Loamy sand"||"129946720"|"132183930"
"Clay"||"129946607"|"132183809"
"Silt loam"||"129946753"|"132183965"
"Silty clay loam"||"129946604"|"132183806"
"Silt loam"||"129946659"|"132183866"
"Silt loam"||"129946740"|"132183950"
"Clay"||"129946722"|"132183932"
"Very fine sandy loam"||"129946751"|"132183963"
"Silty clay"||"129946624"|"132183827"
"Clay"||"129946532"|"132183734"
"Silty clay"||"129946733"|"132183943"
"Silt loam"||"129946576"|"132183778"
"Loam"||"129946563"|"132183765"
"Clay"||"129946709"|"132183919"
"Clay loam"||"129946554"|"132183756"
"Loam"||"129946657"|"132183864"
"Silt loam"||"129946552"|"132183754"
"Very fine sandy loam"||"129946648"|"132183853"
"Silty clay"||"129946648"|"132183854"
"Silty clay loam"||"129946635"|"132183838"
"Clay"||"129946626"|"132183829"
"Silty clay loam"||"129946690"|"132183899"
"Silt loam"||"129946699"|"132183909"
"Clay"||"129946627"|"132183830"
"Clay"||"129946595"|"132183797"
"Loam"||"129946574"|"132183776"
"Clay"||"129946541"|"132183743"
"Clay"||"129946689"|"132183898"
"Silt loam"||"129946585"|"132183787"
"Clay"||"129946530"|"132183732"
"Clay"||"129946543"|"132183745"
"Silt loam"||"129946616"|"132183818"
"Clay"||"129946678"|"132183887"
"Silty clay loam"||"129946701"|"132183911"
"Loam"||"129946637"|"132183840"
"Fine sandy loam"||"129946711"|"132183921"
"Clay"||"129946584"|"132183786"
"Silt loam"||"129946658"|"132183865"
"Clay"||"129946617"|"132183819"
"Clay"||"129946710"|"132183920"
"Fine sandy loam"||"129946721"|"132183931"
"Clay"||"129946700"|"132183910"
"Silty clay loam"||"129946752"|"132183964"
"Silty clay"||"129946606"|"132183808"
"Silt loam"||"129946679"|"132183888"
"Silt loam"||"129946594"|"132183796"
"Silt loam"||"129946605"|"132183807"
"Silt loam"||"129946668"|"132183877"
"Clay"||"129946693"|"132183902"
"Fine sandy loam"||"129946535"|"132183737"
"Loam"||"129946523"|"132183725"
"Silt loam"||"129946660"|"132183867"
"Clay loam"||"129946557"|"132183759"
"Silt loam"||"129946730"|"132183940"
"Silt loam"||"129946586"|"132183788"
"Silty clay loam"||"129946741"|"132183951"
